year,month,EU,EN,UE,UN,NE,NU,EU_Layoff,EU_Quit,EU_Other,EN_Layoff,EN_Quit,EN_Other
1983,1,.0265799,.030298101,.15469719,.1776831,.032912999,.0289708,.020517301,.0013530999,.0047093998,.0111709,.0104166,.0087104999
1983,2,.019375499,.0242847,.1735642,.159926,.033499599,.0290088,.0151204,.0016457,.0026094001,.0084330998,.0080704996,.0077811
1983,3,.0179911,.0233177,.181861,.1580573,.035904601,.0287049,.0139818,.0017106,.0022986999,.0067616999,.0080696996,.0084862998
1983,4,.018112401,.0266442,.2154876,.1797038,.037727401,.029977201,.0134631,.0015709,.0030783999,.0076322001,.011167,.0078450004
1983,5,.015996501,.028568501,.2043477,.1738603,.040955201,.0321582,.0114466,.0014127,.0031371999,.0075750002,.0098949997,.0110986
1983,6,.0211889,.032326002,.23811141,.1720819,.065371603,.045544099,.0135512,.0021368,.0055009001,.0108565,.0109406,.0105289
1983,7,.0196962,.028390599,.23639581,.1921462,.050067998,.031586699,.0134284,.0016582001,.0046096002,.008161,.0089750001,.0112546
1983,8,.019827601,.032601599,.22938339,.1891827,.041719701,.031069299,.0127308,.0024409001,.0046558999,.0099566998,.0131638,.0094811004
1983,9,.0196824,.049903199,.26496631,.19967359,.057215501,.032652602,.0120294,.0024121001,.0052409,.0091209998,.032641102,.0081409998
1983,10,.0175412,.0294114,.22345351,.1941203,.0436983,.0257785,.0120573,.0023548,.0031291,.0073047001,.0129257,.0091810003
1983,11,.0175396,.0256989,.2177093,.1931968,.039968099,.025325799,.0124797,.0017375,.0033223,.0067457999,.0104556,.0084974999
1983,12,.0178231,.0259005,.1932743,.2070103,.036631301,.0233027,.0130717,.0016909,.0030604999,.0088574998,.0083462996,.0086965999
1984,1,.0221189,.034985501,.186928,.215313,.038090099,.0280484,.0160586,.0022289001,.0038314001,.0107776,.0137551,.0104527
1984,2,.018154601,.028042899,.2372499,.1894771,.042491701,.028684899,.0131826,.0021989001,.0027731999,.0065767998,.0109946,.0104715
1984,3,.0152984,.025808699,.22402699,.192035,.040201899,.026766701,.0107502,.0015996,.0029486001,.0075695999,.009443,.0087960996
1984,4,.0133713,.0266266,.24451169,.19185311,.039642502,.028712001,.0090750996,.0019301,.0023662001,.0082622999,.0098161995,.0085480995
1984,5,.014361,.028281501,.24814761,.19514149,.0495665,.027924201,.0087548001,.0021267,.0034795001,.0080282995,.0109665,.0092866998
1984,6,.017811799,.0368024,.29133469,.1981589,.071371399,.035778299,.010711,.0022780001,.0048227999,.0112205,.0119778,.0136041
1984,7,.017464399,.032402199,.26846939,.2005821,.054934401,.0317601,.0113806,.0020878001,.0039960002,.0106646,.0112798,.0104579
1984,8,.019046299,.040164601,.2773464,.21883219,.049913,.028263399,.0118881,.0025499,.0046083,.0106879,.020737199,.0087395003
1984,9,.017160101,.045334999,.26370749,.2234163,.054623701,.028406,.0097335996,.0023904999,.0050360002,.0088191004,.0281427,.0083732996
1984,10,.016328501,.030267401,.26420391,.2166487,.047477201,.02881,.010678,.0024945999,.0031558,.0067090001,.016595099,.0069633001
1984,11,.0172559,.032465599,.2448276,.23470969,.046383299,.0266538,.0121221,.0022104001,.0029235,.0096452003,.0117469,.0110735
1984,12,.0148157,.0268877,.1876061,.2150308,.0392409,.0243898,.010534,.0016385,.0026432001,.0067003998,.0133638,.0068235002
1985,1,.0233218,.033314001,.1958673,.2231345,.041159399,.025986001,.016939299,.0025444999,.0038379999,.0098721003,.0123378,.0111042
1985,2,.0183481,.0304184,.2606439,.19211189,.045731898,.028054601,.0135532,.0020685,.0027264,.0079319999,.0133814,.0091049997
1985,3,.0151831,.0265604,.24966981,.195907,.043168701,.0289216,.0101812,.0018416001,.0031603,.0055673001,.0109678,.0100253
1985,4,.0156147,.0300606,.2588791,.2182201,.042962201,.0265697,.0106574,.002023,.0029343001,.0082767997,.0109388,.0108451
1985,5,.016626,.0347104,.28224891,.2059176,.0530902,.0290596,.0105669,.002383,.0036760999,.0090800999,.0134984,.0121319
1985,6,.0184687,.035158101,.2698102,.191375,.061720699,.0366216,.0111631,.0025807,.0047248998,.0135086,.0092006996,.0124488
1985,7,,,,,,,,,,,,
1985,8,.0180168,.037323002,.27838549,.2413903,.052038301,.026300499,.011304,.0027024001,.0040103002,.0103132,.016733799,.010276
1985,9,.017801,.045990299,.29496819,.21012001,.0578399,.0280945,.0109247,.0022604,.0046159001,.0093312999,.026787801,.0098713003
1985,10,,,,,,,,,,,,
1985,11,.017344,.030045301,.25161529,.23804671,.042194199,.02537,.012183,.0020234,.0031375999,.0065975999,.0136336,.0098141003
1985,12,.014276,.0237648,.1971646,.2076972,.036835,.021318199,.010462,.0015292,.0022849001,.0058606002,.0086919004,.0092121996
1986,1,.021479599,.035746802,.23229019,.2443703,.044902399,.0251991,.0152431,.0028688,.0033676999,.0088250004,.0127046,.0142172
1986,2,.0172699,.0262313,.22647271,.2013611,.0405734,.029791901,.0119451,.0022487999,.0030759999,.0068811001,.0089039002,.0104462
1986,3,.0158558,.025960101,.2408607,.1891412,.0451793,.0269727,.0108716,.0023926001,.0025915001,.0063139,.010564,.0090822
1986,4,.0147648,.027546201,.26325631,.212778,.041418001,.026706699,.0094619999,.0026112001,.0026916,.0064057,.0113788,.0097617004
1986,5,.0171635,.0303877,.271911,.19930281,.052296702,.027625199,.0109839,.0024588001,.0037209,.0091847004,.0103907,.0108123
1986,6,.016420599,.0303795,.2763398,.1775488,.064695001,.035124902,.0100577,.0023233001,.0040394999,.0119471,.0075117,.0109207
1986,7,.017521599,.029838899,.2590619,.2172229,.057047699,.028743301,.0104917,.0031139001,.003916,.0074205999,.0120959,.0103225
1986,8,.0166538,.037237901,.2861222,.21650469,.0492828,.025494499,.0097826002,.0027960001,.0040751998,.0108592,.0156108,.0107679
1986,9,.0159388,.0469606,.26932749,.2179379,.053241901,.027324099,.0090680001,.0029926,.0038781001,.0076869,.031012701,.0082611004
1986,10,.01746,.029154399,.28250539,.20802329,.0514648,.024545699,.0114391,.0031417001,.0028792,.0061349999,.0154148,.0076047
1986,11,.016533,.027424799,.2459031,.2118652,.0428323,.0249805,.0108259,.0025450001,.0031622001,.0074685998,.0111261,.0088301003
1986,12,.015778501,.0254132,.2342227,.2106041,.038993601,.018510601,.0110287,.0022124001,.0025374,.0084707001,.0092566004,.0076859002
1987,1,.0206066,.032570001,.22210149,.20301241,.040767301,.027016301,.0145333,.0028112,.0032619999,.0110002,.0124575,.0091124
1987,2,.016553801,.024181001,.2384045,.1992979,.040901899,.024945101,.0114422,.0024871,.0026245001,.0074743,.0093914997,.0073151002
1987,3,.0154065,.023706701,.24722309,.19989289,.0443528,.024494199,.0104505,.0022715,.0026845001,.0051563,.0091297003,.0094207004
1987,4,.0135894,.030523401,.30073541,.2262934,.047240399,.025376501,.0093226004,.0020538999,.0022128001,.0069689001,.0131499,.0104047
1987,5,.0135515,.0275707,.28404301,.1951697,.0503009,.0281194,.0078373002,.0020711001,.0036430999,.0080492003,.0103132,.0092083998
